,FIPS,County Name,Agency name,State,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes,FIPS_block
3076,48131,Duval,Freer,Texas,27.8827965,-98.6177929,0.0,0.0,0.0,0.0,0.0,0.0,481319502002069
3058,48133,Eastland,Cisco,Texas,32.38818610000001,-98.9792336,0.0,0.0,0.0,1.0,0.0,1.0,481339503002021
3119,48135,Ector,Odessa,Texas,31.8456816,-102.3676431,0.0,0.0,2.0,2.0,3.0,7.0,481350031001071
3143,48141,El Paso,Socorro,Texas,31.654557,-106.3033145,1.0,0.0,0.0,0.0,0.0,1.0,481410104013009
3070,48141,El Paso,El Paso,Texas,31.7618778,-106.48502169999999,1.0,0.0,1.0,3.0,0.0,5.0,481410021001031
3151,48143,Erath,Tarleton State University,Texas,32.2160426,-98.2159537,0.0,0.0,0.0,0.0,0.0,0.0,481439505005027
3069,48143,Erath,Dublin,Texas,32.085143,-98.3419882,0.0,0.0,0.0,1.0,0.0,1.0,481439503005055
3099,48149,Fayette,La Grange,Texas,29.9055033,-96.876647,0.0,0.0,0.0,1.0,0.0,1.0,481499703005035
3129,48157,Fort Bend,Richmond,Texas,29.5821811,-95.7607832,0.0,0.0,0.0,0.0,0.0,0.0,481576747002006
3116,48157,Fort Bend,Missouri City,Texas,29.6185669,-95.5377215,1.0,0.0,0.0,1.0,0.0,2.0,481576705002065
3149,48157,Fort Bend,Sugar Land,Texas,29.6196787,-95.6349463,0.0,0.0,1.0,0.0,1.0,2.0,481576721002011
3072,48161,Freestone,Fairfield,Texas,31.724612800000003,-96.16524809999999,0.0,0.0,0.0,1.0,0.0,1.0,481610003001037
3152,48161,Freestone,Teague,Texas,31.6271145,-96.283862,0.0,0.0,0.0,0.0,1.0,1.0,481610007002095
3079,48167,Galveston,Galveston,Texas,29.3013479,-94.7976958,0.0,0.0,1.0,1.0,5.0,7.0,481677245001147
3104,48167,Galveston,League City,Texas,29.5074538,-95.0949303,0.0,0.0,1.0,0.0,1.0,2.0,481677207002006
3142,48181,Grayson,Sherman,Texas,33.635661799999994,-96.60888050000001,0.0,0.0,1.0,0.0,0.0,1.0,481810020003092
3067,48181,Grayson,Denison,Texas,33.7556593,-96.536658,3.0,1.0,3.0,0.0,0.0,7.0,481810005021024
3083,48183,Gregg,Gladewater,Texas,32.53653329999999,-94.9427168,0.0,0.0,0.0,0.0,0.0,0.0,481830102003029
3096,48183,Gregg,Kilgore,Texas,32.3862619,-94.8757709,1.0,0.0,0.0,0.0,0.0,1.0,481830107004024
3108,48183,Gregg,Longview,Texas,32.5007037,-94.7404891,2.0,1.0,6.0,3.0,2.0,14.0,481830010001065
3139,48187,Guadalupe,Schertz,Texas,29.552173699999997,-98.269734,0.0,0.0,0.0,0.0,0.0,0.0,481872107052024
3161,48201,Harris,Tomball,Texas,30.097162100000006,-95.61605490000001,0.0,0.0,1.0,0.0,1.0,2.0,482015554024003
3122,48201,Harris,Pasadena,Texas,29.6910625,-95.2091006,0.0,1.0,0.0,0.0,0.0,1.0,482013221001017
3043,48201,Harris,Baytown,Texas,29.735504700000003,-94.9774274,0.0,0.0,0.0,1.0,0.0,1.0,482012543004025
3091,48201,Harris,Houston,Texas,29.7604267,-95.36980279999999,9.0,8.0,10.0,15.0,4.0,46.0,482011000003087
3046,48201,Harris,Bellaire,Texas,29.7057858,-95.45882990000001,0.0,0.0,0.0,0.0,0.0,0.0,482014127002033
3100,48201,Harris,La Porte,Texas,29.6657838,-95.0193728,0.0,0.0,0.0,1.0,0.0,1.0,482013437001142
3092,48201,Harris,Houston,Texas,29.7604267,-95.36980279999999,9.0,8.0,10.0,0.0,4.0,31.0,482011000003087
3088,48201,Harris,Hedwig Village,Texas,29.7795549,-95.5210511,0.0,0.0,0.0,0.0,1.0,1.0,482014305002028
3140,48201,Harris,Seabrook,Texas,29.56411839999999,-95.0254839,0.0,0.0,0.0,0.0,1.0,1.0,482013416001024
3098,48209,Hays,Kyle,Texas,29.989105199999997,-97.8772267,2.0,0.0,0.0,0.0,0.0,2.0,482090109053057
3138,48209,Hays,San Marcos,Texas,29.8832749,-97.9413941,0.0,0.0,0.0,0.0,0.0,0.0,482090101001016
3159,48209,Hays,"Texas State University, San Marcos",Texas,29.888410999999998,-97.938351,0.0,0.0,1.0,0.0,0.0,1.0,482090102003001
3120,48215,Hidalgo,Pan American,Texas,26.3070184,-98.1738243,0.0,0.0,0.0,0.0,0.0,0.0,482150240002017
3171,48215,Hidalgo,Weslaco,Texas,26.159519399999997,-97.9908366,0.0,0.0,0.0,0.0,1.0,1.0,482150223001000
3114,48215,Hidalgo,Mercedes,Texas,26.149797699999997,-97.9136112,0.0,1.0,1.0,0.0,0.0,2.0,482150230002011
3112,48215,Hidalgo,McAllen,Texas,26.203407100000003,-98.2300124,0.0,0.0,0.0,0.0,0.0,0.0,482150210002023
3105,48219,Hockley,Levelland,Texas,33.5873164,-102.37796,0.0,0.0,0.0,0.0,2.0,2.0,482199504004025
3175,48231,Hunt,Wolfe City,Texas,33.3706654,-96.0688607,0.0,0.0,0.0,0.0,0.0,0.0,482319602001053
3060,48231,Hunt,Commerce,Texas,33.247056699999995,-95.8999656,2.0,1.0,0.0,1.0,0.0,4.0,482319606003027
3086,48231,Hunt,Greenville,Texas,33.1384488,-96.1108066,0.0,0.0,0.0,0.0,0.0,0.0,482319609003017
3049,48233,Hutchinson,Borger,Texas,35.667820299999995,-101.39738759999999,0.0,0.0,0.0,0.0,1.0,1.0,482339508001018
3044,48245,Jefferson,Beaumont,Texas,30.080174,-94.12655620000001,0.0,3.0,3.0,8.0,4.0,18.0,482450012001048
3052,48251,Johnson,Burleson,Texas,32.5420821,-97.32084920000001,0.0,0.0,0.0,0.0,1.0,1.0,482511302073053
3154,48257,Kaufman,Terrell,Texas,32.7359626,-96.2752569,0.0,1.0,0.0,0.0,0.0,1.0,482570505004007
3073,48257,Kaufman,Forney,Texas,32.7481845,-96.4719312,1.0,0.0,0.0,0.0,0.0,1.0,482570502011040
3033,48265,Kerr,Alamo Community College District,Texas,30.046675,-99.13221,0.0,0.0,0.0,0.0,0.0,0.0,482659606002015
3121,48277,Lamar,Paris Junior College,Texas,33.651518599999996,-95.52994890000001,0.0,0.0,2.0,0.0,0.0,2.0,482770010002033
3127,48277,Lamar,Reno,Texas,33.6631622,-95.4624548,0.0,0.0,0.0,0.0,1.0,1.0,482770009003090
3102,48281,Lampasas,Lampasas,Texas,31.06378399999999,-98.1816957,0.0,0.0,2.0,0.0,0.0,2.0,482819505002043
3160,48303,Lubbock,"Texas Tech University, Lubbock",Texas,33.584259100000004,-101.8782822,0.0,0.0,0.0,3.0,1.0,4.0,483030005003005
3109,48303,Lubbock,Lubbock,Texas,33.5778631,-101.85516650000001,0.0,0.0,1.0,0.0,0.0,1.0,483030007001287
3042,48309,McLennan,"Baylor University, Waco",Texas,31.5497007,-97.1143046,0.0,0.0,0.0,0.0,1.0,1.0,483090003001008
3047,48309,McLennan,Bellmead,Texas,31.5940545,-97.1088903,0.0,2.0,0.0,0.0,0.0,2.0,483090016005019
3110,48313,Madison,Madisonville,Texas,30.949911100000005,-95.9116188,0.0,0.0,0.0,1.0,0.0,1.0,483130004001007
3041,48321,Matagorda,Bay City,Texas,28.9827565,-95.969402,0.0,0.0,0.0,0.0,0.0,0.0,483217303013018
3061,48339,Montgomery,Conroe,Texas,30.311876899999998,-95.4560512,0.0,0.0,1.0,0.0,0.0,1.0,483396934001001
3174,48339,Montgomery,Willis,Texas,30.4249276,-95.4799418,0.0,0.0,0.0,0.0,1.0,1.0,483396941011004
3064,48355,Nueces,Corpus Christi,Texas,27.800582799999997,-97.396381,3.0,0.0,6.0,0.0,0.0,9.0,483550064002092
3169,48361,Orange,Vidor,Texas,30.1316001,-94.0154541,0.0,1.0,0.0,0.0,0.0,1.0,483610219001023
3115,48363,Palo Pinto,Mineral Wells,Texas,32.808460499999995,-98.1128223,0.0,0.0,0.0,0.0,0.0,0.0,483630008002051
3054,48365,Panola,Carthage,Texas,32.1573841,-94.3374199,0.0,0.0,0.0,0.0,0.0,0.0,483659504002070
3147,48367,Parker,Springtown,Texas,32.9659566,-97.6836384,0.0,0.0,0.0,0.0,0.0,0.0,483671404033036
3170,48367,Parker,Weatherford,Texas,32.7592955,-97.79725440000001,0.0,0.0,0.0,1.0,0.0,1.0,483671402002045
3107,48373,Polk,Livingston,Texas,30.711028999999996,-94.93298979999999,0.0,0.0,0.0,0.0,1.0,1.0,483732105001039
3035,48375,Potter,Amarillo,Texas,35.2219971,-101.8312969,1.0,0.0,0.0,0.0,0.0,1.0,483750122001004
3036,48375,Potter,Amarillo College,Texas,35.1890583,-101.8466099,0.0,1.0,0.0,0.0,1.0,2.0,483750147002029
3131,48397,Rockwall,Rockwall,Texas,32.93123360000001,-96.45970890000001,0.0,0.0,1.0,0.0,1.0,2.0,483970402002061
3057,48419,Shelby,Center,Texas,31.7954512,-94.17908620000001,1.0,0.0,1.0,4.0,0.0,6.0,484199504002052
3163,48423,Smith,Tyler Junior College,Texas,32.3337516,-95.2833841,0.0,0.0,0.0,0.0,1.0,1.0,484230009003065
3162,48423,Smith,Tyler,Texas,32.351260100000005,-95.3010624,0.0,2.0,0.0,3.0,2.0,7.0,484230005002071
3172,48423,Smith,Whitehouse,Texas,32.2268212,-95.2255041,0.0,1.0,0.0,0.0,0.0,1.0,484230020091045
3085,48439,Tarrant,Grapevine,Texas,32.9342919,-97.07806540000001,0.0,1.0,0.0,0.0,0.0,1.0,484391137054030
3038,48439,Tarrant,Arlington,Texas,32.735687,-97.1080656,1.0,0.0,0.0,1.0,5.0,7.0,484391223001020
3093,48439,Tarrant,Hurst,Texas,32.82346210000001,-97.1705678,0.0,0.0,0.0,1.0,0.0,1.0,484391134081002
3071,48439,Tarrant,Everman,Texas,32.630967999999996,-97.2891817,0.0,0.0,0.0,0.0,0.0,0.0,484391112024001
3157,48439,Tarrant,Texas Christian University,Texas,32.70953,-97.362795,1.0,0.0,2.0,1.0,0.0,4.0,484391042014000
3095,48439,Tarrant,Keller,Texas,32.9341893,-97.229298,0.0,0.0,1.0,0.0,0.0,1.0,484391139112009
3074,48439,Tarrant,Fort Worth,Texas,32.7554883,-97.3307658,11.0,14.0,3.0,16.0,14.0,58.0,484391233002071
3118,48439,Tarrant,North Richland Hills,Texas,32.8342952,-97.22890290000001,1.0,0.0,0.0,0.0,0.0,1.0,484391132133008
3045,48439,Tarrant,Bedford,Texas,32.844017,-97.1430671,1.0,0.0,0.0,6.0,1.0,8.0,484391136291008
3048,48439,Tarrant,Benbrook,Texas,32.673188,-97.46057590000001,0.0,1.0,0.0,0.0,0.0,1.0,484391109063000
3037,48451,Tom Green,Angelo State University,Texas,31.438268599999997,-100.4602762,1.0,0.0,0.0,0.0,0.0,1.0,484510013014016
3136,48451,Tom Green,San Angelo,Texas,31.4637723,-100.4370375,1.0,1.0,0.0,1.0,0.0,3.0,484510018001036
3165,48453,Travis,"University of Texas, Austin",Texas,30.2849185,-97.73405670000001,0.0,1.0,0.0,0.0,0.0,1.0,484530006012019
3040,48453,Travis,Austin,Texas,30.267153000000004,-97.7430608,5.0,3.0,2.0,2.0,12.0,24.0,484530011001092
3039,48453,Travis,Austin,Texas,30.267153000000004,-97.7430608,5.0,3.0,2.0,7.0,12.0,29.0,484530011001092
3082,48459,Upshur,Gilmer,Texas,32.7287472,-94.94243790000002,0.0,0.0,2.0,1.0,1.0,4.0,484599504004011
3168,48469,Victoria,Victoria,Texas,28.805267399999998,-97.00359820000001,0.0,2.0,1.0,1.0,0.0,4.0,484690001001001
3089,48473,Waller,Hempstead,Texas,30.0974405,-96.07829179999999,0.0,0.0,2.0,0.0,0.0,2.0,484736805002051
3051,48485,Wichita,Burkburnett,Texas,34.0978711,-98.57061340000001,1.0,0.0,0.0,1.0,0.0,2.0,484850135011028
3173,48485,Wichita,Wichita Falls,Texas,33.913708500000006,-98.49338730000001,1.0,0.0,1.0,0.0,2.0,4.0,484850101001002
3094,48485,Wichita,Iowa Park,Texas,33.9514847,-98.66867090000001,0.0,0.0,1.0,0.0,0.0,1.0,484850136004089
3167,48487,Wilbarger,Vernon,Texas,34.1545306,-99.2650804,0.0,0.0,0.0,0.0,0.0,0.0,484879507001111
3056,48491,Williamson,Cedar Park,Texas,30.505197999999996,-97.82028879999999,0.0,0.0,1.0,4.0,1.0,6.0,484910203133017
3132,48491,Williamson,Round Rock,Texas,30.508255100000003,-97.678896,2.0,0.0,0.0,0.0,1.0,3.0,484910207011062
3081,48491,Williamson,Georgetown,Texas,30.633261800000003,-97.67798420000001,0.0,0.0,1.0,0.0,0.0,1.0,484910214022084
3146,48491,Williamson,Southwestern University,Texas,30.6349251,-97.6651268,0.0,0.0,0.0,0.0,0.0,0.0,484910214011031
3177,49003,Box Elder,Brigham City,Utah,41.5102129,-112.01550149999998,2.0,2.0,2.0,0.0,0.0,6.0,490039606014005
3222,49003,Box Elder,Willard,Utah,41.40910529999999,-112.0360557,1.0,0.0,0.0,0.0,0.0,1.0,490039608012077
3214,49003,Box Elder,Tremonton,Utah,41.71187279999999,-112.16550790000001,2.0,0.0,2.0,0.0,0.0,4.0,490039603003018
3216,49005,Cache,Utah State University,Utah,41.745160999999996,-111.8097425,1.0,0.0,0.0,0.0,0.0,1.0,490050007022000
3217,49005,Cache,"Utah State University, Logan",Utah,41.745160999999996,-111.8097425,0.0,0.0,0.0,0.0,0.0,0.0,490050007022000
3191,49005,Cache,Logan,Utah,41.7369803,-111.83383590000001,1.0,0.0,0.0,0.0,0.0,1.0,490050008003009
3200,49007,Carbon,Price,Utah,39.5994095,-110.8107148,3.0,2.0,0.0,2.0,0.0,7.0,490070003003015
3185,49007,Carbon,Helper,Utah,39.6841304,-110.8546053,1.0,0.0,0.0,0.0,1.0,2.0,490070005002035
3195,49011,Davis,North Salt Lake,Utah,40.8485564,-111.9068824,2.0,0.0,2.0,0.0,0.0,4.0,490111270022000
3219,49011,Davis,West Bountiful,Utah,40.8938339,-111.9018828,2.0,0.0,1.0,2.0,0.0,5.0,490111270032068
3180,49011,Davis,Clinton,Utah,41.139666,-112.0504983,0.0,0.0,1.0,0.0,0.0,1.0,490111253051002
3182,49011,Davis,Farmington,Utah,40.9804999,-111.8874392,0.0,2.0,1.0,1.0,1.0,5.0,490111262042020
3188,49011,Davis,Kaysville,Utah,41.0352216,-111.9385521,1.0,0.0,0.0,0.0,0.0,1.0,490111271001005
3212,49011,Davis,Syracuse,Utah,41.0893878,-112.0646657,1.0,0.0,0.0,0.0,0.0,1.0,490111254011036
3179,49011,Davis,Centerville,Utah,40.9180005,-111.8721601,2.0,2.0,1.0,0.0,1.0,6.0,490111263051030
3223,49011,Davis,Woods Cross,Utah,40.8716119,-111.89216,1.0,2.0,0.0,0.0,0.0,3.0,490111269015009
3189,49011,Davis,Layton,Utah,41.0602216,-111.9710529,0.0,0.0,0.0,0.0,1.0,1.0,490111260022026
3176,49011,Davis,Bountiful,Utah,40.8893895,-111.880771,7.0,5.0,2.0,2.0,3.0,19.0,490111267001016
3202,49013,Duchesne,Roosevelt,Utah,40.299403000000005,-109.9887605,0.0,2.0,4.0,2.0,0.0,8.0,490139405002020
3192,49019,Grand,Moab,Utah,38.5733155,-109.5498395,0.0,1.0,0.0,0.0,1.0,2.0,490190002004005
3187,49025,Kane,Kanab,Utah,37.0474855,-112.5263145,1.0,0.0,0.0,0.0,0.0,1.0,490251302002026
3208,49035,Salt Lake,South Jordan,Utah,40.5621704,-111.929658,2.0,1.0,0.0,0.0,1.0,4.0,490351130113000
3210,49035,Salt Lake,South Salt Lake,Utah,40.718835399999996,-111.88826909999999,2.0,0.0,0.0,1.0,1.0,4.0,490351115001061
3221,49035,Salt Lake,West Valley,Utah,40.691613200000006,-112.00105009999999,4.0,4.0,6.0,5.0,4.0,23.0,490351134104007
3215,49035,Salt Lake,University of Utah,Utah,40.764936799999994,-111.84210209999999,0.0,3.0,2.0,0.0,0.0,5.0,490351014003017
3220,49035,Salt Lake,West Jordan,Utah,40.6096698,-111.9391031,4.0,0.0,1.0,1.0,2.0,8.0,490351129073001
3204,49035,Salt Lake,Salt Lake City,Utah,40.760779299999996,-111.89104740000002,2.0,4.0,1.0,2.0,1.0,10.0,490351140001017
3205,49035,Salt Lake,Sandy,Utah,40.564978100000005,-111.8389726,0.0,0.0,0.0,2.0,0.0,2.0,490351126171012
3181,49035,Salt Lake,Draper,Utah,40.5246711,-111.8638226,8.0,1.0,0.0,0.0,1.0,10.0,490351128161010
3193,49035,Salt Lake,Murray,Utah,40.6668916,-111.8879909,3.0,1.0,1.0,0.0,0.0,5.0,490351120024002
3183,49045,Tooele,Grantsville,Utah,40.5999425,-112.46439879999998,0.0,1.0,0.0,2.0,2.0,5.0,490451308004006
3213,49045,Tooele,Tooele,Utah,40.53077760000001,-112.29828,3.0,1.0,1.0,4.0,2.0,11.0,490451310022042
3218,49047,Uintah,Vernal,Utah,40.4555157,-109.5287479,0.0,0.0,0.0,1.0,0.0,1.0,490479684023000
3190,49049,Utah,Lindon,Utah,40.3432857,-111.7207608,0.0,0.0,0.0,0.0,1.0,1.0,490490006033003
3207,49049,Utah,Saratoga Springs,Utah,40.3301898,-111.9044877,0.0,0.0,0.0,1.0,2.0,3.0,490490101062024
3201,49049,Utah,Provo,Utah,40.233843799999995,-111.6585337,2.0,1.0,0.0,0.0,0.0,3.0,490490024001016
3178,49049,Utah,Brigham Young University,Utah,40.2518435,-111.6493156,0.0,0.0,0.0,2.0,2.0,4.0,490490016024000
3198,49049,Utah,Pleasant Grove,Utah,40.3641184,-111.73853999999999,0.0,2.0,0.0,0.0,0.0,2.0,490490005042009
3197,49049,Utah,Payson,Utah,40.0443989,-111.7321518,0.0,0.0,0.0,0.0,1.0,1.0,490490034021005
3184,49051,Wasatch,Heber,Utah,40.50700870000001,-111.41332340000001,0.0,1.0,0.0,0.0,0.0,1.0,490519602001005
3186,49053,Washington,Hurricane,Utah,37.1752607,-113.28994840000001,2.0,0.0,0.0,0.0,1.0,3.0,490532709011026
3206,49053,Washington,Santa Clara/Ivins,Utah,37.1330355,-113.65412659999998,0.0,0.0,0.0,0.0,1.0,1.0,490532705004001
3211,49053,Washington,St. George,Utah,37.0965278,-113.5684164,1.0,3.0,0.0,1.0,2.0,7.0,490532713001008
3194,49057,Weber,North Ogden,Utah,41.3071645,-111.9602196,0.0,0.0,0.0,0.0,2.0,2.0,490572102032013
3196,49057,Weber,Ogden,Utah,41.223,-111.9738304,0.0,0.0,1.0,2.0,3.0,6.0,490572011001044
3199,49057,Weber,Pleasant View,Utah,41.3182755,-111.99216489999999,0.0,0.0,0.0,0.0,1.0,1.0,490572103041045
3209,49057,Weber,South Ogden,Utah,41.1918886,-111.9713304,0.0,0.0,0.0,0.0,1.0,1.0,490572108001012
3203,49057,Weber,Roy,Utah,41.1616108,-112.02633130000001,0.0,2.0,0.0,0.0,0.0,2.0,490572107041005
3237,50001,Addison,Middlebury,Vermont,44.0153371,-73.16734,0.0,0.0,0.0,0.0,1.0,1.0,500019608001012
3227,50003,Bennington,Bennington,Vermont,42.878134499999994,-73.1967741,0.0,1.0,0.0,0.0,0.0,1.0,500039712006015
3236,50003,Bennington,Manchester,Vermont,43.16368749999999,-73.0723268,0.0,0.0,1.0,0.0,0.0,1.0,500039704003045
3245,50005,Caledonia,St. Johnsbury,Vermont,44.419262700000004,-72.0151184,0.0,0.0,0.0,0.0,4.0,4.0,500059574002035
3248,50007,Chittenden,Winooski,Vermont,44.491438,-73.1856832,1.0,0.0,1.0,0.0,0.0,2.0,500070025003040
3247,50007,Chittenden,Williston,Vermont,44.4454432,-73.099194,0.0,0.0,0.0,0.0,1.0,1.0,500070031003028
3246,50007,Chittenden,University of Vermont,Vermont,44.4778528,-73.1964637,0.0,1.0,1.0,1.0,2.0,5.0,500070039003003
3242,50007,Chittenden,South Burlington,Vermont,44.4669941,-73.1709604,2.0,1.0,0.0,0.0,0.0,3.0,500070040022015
3238,50007,Chittenden,Milton,Vermont,44.63974049999999,-73.11039079999998,0.0,0.0,0.0,0.0,1.0,1.0,500070021024007
3234,50007,Chittenden,Essex,Vermont,44.4905054,-73.1112433,0.0,0.0,2.0,0.0,0.0,2.0,500070026021005
3232,50007,Chittenden,Colchester,Vermont,44.5439375,-73.1479068,0.0,1.0,0.0,0.0,1.0,2.0,500070022001057
3229,50007,Chittenden,Burlington,Vermont,44.475882500000004,-73.21207199999998,5.0,2.0,2.0,4.0,3.0,16.0,500070010001030
3244,50011,Franklin,St. Albans,Vermont,44.8107132,-73.0835582,0.0,1.0,0.0,0.0,2.0,3.0,500110107004000
3239,50015,Lamoille,Morristown,Vermont,44.5572744,-72.6237275,0.0,1.0,0.0,0.0,0.0,1.0,500159535002037
3240,50017,Orange,Randolph,Vermont,43.9247446,-72.6656948,0.0,0.0,1.0,0.0,0.0,1.0,500179594003044
3230,50021,Rutland,Castleton,Vermont,43.6106223,-73.17983199999998,0.0,0.0,0.0,0.0,0.0,0.0,500219636002031
3241,50021,Rutland,Rutland,Vermont,43.610623700000005,-72.9726065,0.0,0.0,0.0,0.0,1.0,1.0,500219630004002
3235,50021,Rutland,Fair Haven,Vermont,43.594801000000004,-73.2657155,0.0,0.0,0.0,0.0,0.0,0.0,500219637002005
3228,50021,Rutland,Brandon,Vermont,43.7981195,-73.08761190000001,0.0,0.0,0.0,0.0,1.0,1.0,500219622004004
3224,50023,Washington,Barre,Vermont,44.197005499999996,-72.50204939999998,0.0,0.0,0.0,0.0,1.0,1.0,500239552004002
3225,50023,Washington,Barre Town,Vermont,44.1608357,-72.44839069999998,0.0,0.0,0.0,0.0,1.0,1.0,500239553001027
3226,50025,Windham,Bellows Falls,Vermont,43.133410999999995,-72.44397719999998,0.0,0.0,1.0,0.0,0.0,1.0,500259670002050
3233,50025,Windham,Dover,Vermont,42.9640101,-72.88984669999998,0.0,0.0,0.0,0.0,0.0,0.0,500259679002026
3243,50027,Windsor,Springfield,Vermont,43.2984078,-72.48231170000001,0.0,1.0,0.0,0.0,1.0,2.0,500279666002004
3231,50027,Windsor,Chester,Vermont,43.2628476,-72.5951082,0.0,0.0,0.0,0.0,0.0,0.0,500279665002026
3260,51005,Alleghany,Clifton Forge,Virginia,37.816239,-79.8244947,0.0,0.0,0.0,0.0,1.0,1.0,510050701003071
3250,51031,Campbell,Altavista,Virginia,37.1118094,-79.285579,0.0,0.0,0.0,1.0,0.0,1.0,510310207002098
3277,51059,Fairfax,Herndon,Virginia,38.9695545,-77.38609759999999,1.0,0.0,0.0,1.0,1.0,3.0,510594809021002
3306,51059,Fairfax,Vienna,Virginia,38.901222499999996,-77.2652604,0.0,0.0,0.0,0.0,0.0,0.0,510594607021000
3273,51059,Fairfax,George Mason University,Virginia,38.8314875,-77.3119442,0.0,3.0,2.0,2.0,1.0,8.0,510594405021014
3290,51059,Fairfax,Northern Virginia Community College,Virginia,38.7636242,-77.17641490000001,0.0,0.0,0.0,3.0,0.0,3.0,510594210023000
3300,51067,Franklin,Rocky Mount,Virginia,36.9976403,-79.89197740000002,0.0,0.0,0.0,0.0,1.0,1.0,510670208003005
3297,51071,Giles,Rich Creek,Virginia,37.3823434,-80.82257740000001,0.0,0.0,1.0,0.0,0.0,1.0,510719303001057
3301,51093,Isle of Wight,Smithfield,Virginia,36.9823709,-76.63106619999998,0.0,0.0,0.0,0.0,0.0,0.0,510932801053010
3313,51101,King William,West Point,Virginia,37.53153349999999,-76.79635040000001,0.0,1.0,2.0,0.0,0.0,3.0,511019503002072
3281,51107,Loudoun,Leesburg,Virginia,39.1156615,-77.56360149999998,0.0,0.0,0.0,1.0,0.0,1.0,511076105051009
3294,51107,Loudoun,Purcellville,Virginia,39.1367717,-77.7147153,0.0,0.0,1.0,0.0,1.0,2.0,511076107021032
3280,51111,Lunenburg,Kenbridge,Virginia,36.9620944,-78.125,0.0,0.0,0.0,1.0,0.0,1.0,511119301001128
3258,51121,Montgomery,Christiansburg,Virginia,37.1298517,-80.40893890000001,1.0,1.0,0.0,0.0,0.0,2.0,511210211004040
3252,51121,Montgomery,Blacksburg,Virginia,37.2295733,-80.4139393,1.0,0.0,0.0,0.0,0.0,1.0,511210207001008
3311,51121,Montgomery,Virginia Polytechnic Institute and State University,Virginia,37.22838429999999,-80.42341669999998,1.0,0.0,0.0,1.0,0.0,2.0,511210201001003
3253,51135,Nottoway,Blackstone,Virginia,37.080428000000005,-77.99722589999998,2.0,0.0,0.0,0.0,0.0,2.0,511350001003036
3269,51147,Prince Edward,Farmville,Virginia,37.302096500000005,-78.3919401,0.0,1.0,0.0,0.0,0.0,1.0,511479301001005
3282,51147,Prince Edward,Longwood University,Virginia,37.29717979999999,-78.3961973,0.0,0.0,0.0,1.0,0.0,1.0,511479302031004
3307,51161,Roanoke,Vinton,Virginia,37.280970700000005,-79.8969819,0.0,0.0,0.0,3.0,0.0,3.0,511610311022088
3315,51171,Shenandoah,Woodstock,Virginia,38.8817784,-78.50584289999998,0.0,1.0,0.0,0.0,1.0,2.0,511710405002025
3286,51173,Smyth,Marion,Virginia,36.834838299999994,-81.5148368,0.0,0.0,0.0,0.0,0.0,0.0,511730305001071
3257,51173,Smyth,Chilhowie,Virginia,36.7984482,-81.6823411,0.0,0.0,0.0,1.0,0.0,1.0,511730307014023
3271,51187,Warren,Front Royal,Virginia,38.918167100000005,-78.1944446,3.0,0.0,1.0,2.0,1.0,7.0,511870204005001
3265,51191,Washington,Emory and Henry College,Virginia,36.77252,-81.82925,0.0,0.0,0.0,0.0,1.0,1.0,511910106021055
3249,51510,Alexandria City,Alexandria,Virginia,38.804835499999996,-77.0469214,0.0,0.0,1.0,1.0,0.0,2.0,515102019001015
3251,51515,Bedford City,Bedford,Virginia,37.3343079,-79.52308769999998,0.0,1.0,0.0,1.0,0.0,2.0,515150501004073
3255,51540,Charlottesville City,Charlottesville,Virginia,38.029305900000004,-78.47667810000002,0.0,1.0,2.0,1.0,0.0,4.0,515400010001039
3256,51550,Chesapeake City,Chesapeake,Virginia,36.7682088,-76.2874927,9.0,6.0,6.0,15.0,3.0,39.0,515500209031026
3262,51570,Colonial Heights City,Colonial Heights,Virginia,37.244039,-77.41026070000001,1.0,0.0,0.0,0.0,0.0,1.0,515708304001059
3263,51580,Covington City,Covington,Virginia,37.7934585,-79.99394629999998,0.0,0.0,0.0,0.0,1.0,1.0,515800602001002
3264,51590,Danville City,Danville,Virginia,36.585971799999996,-79.39502279999998,0.0,0.0,0.0,1.0,0.0,1.0,515900005001030
3266,51595,Emporia City,Emporia,Virginia,36.6859829,-77.5424809,1.0,0.0,0.0,1.0,0.0,2.0,515958901003008
3267,51600,Fairfax City,Fairfax City,Virginia,38.84622359999999,-77.30637329999998,0.0,0.0,0.0,1.0,0.0,1.0,516003002003020
3268,51610,Falls Church City,Falls Church,Virginia,38.88233400000001,-77.17109140000001,0.0,0.0,1.0,0.0,0.0,1.0,516105001001037
3270,51630,Fredericksburg City,Fredericksburg,Virginia,38.303183700000005,-77.46053990000001,0.0,0.0,2.0,0.0,0.0,2.0,516300001003028
3272,51640,Galax City,Galax,Virginia,36.661238700000006,-80.9239671,1.0,1.0,0.0,1.0,0.0,3.0,516400701012042
3275,51650,Hampton City,Hampton University,Virginia,37.02283920000001,-76.3343603,0.0,0.0,0.0,0.0,1.0,1.0,516500114001036
3274,51650,Hampton City,Hampton,Virginia,37.0298687,-76.34522179999998,0.0,1.0,2.0,4.0,1.0,8.0,516500106012016
3279,51660,Harrisonburg City,James Madison University,Virginia,38.435092,-78.8697548,0.0,1.0,0.0,0.0,0.0,1.0,516600002061000
