State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Washington,,Mukilteo,0,1,0,0,0,0,0,1,0,0,"21,416"
Washington,,Oak Harbor,2,0,0,1,0,0,0,2,1,0,"22,795"
Washington,,Olympia,1,0,0,0,0,0,0,0,1,0,"50,972"
Washington,,Orting,3,0,0,0,0,0,0,1,2,0,"7,594"
Washington,,Pasco,1,0,0,0,0,0,0,1,0,0,"71,077"
Washington,,Port Angeles,4,0,1,0,0,0,0,2,2,1,"19,525"
Washington,,Port Townsend,0,1,0,0,0,0,0,0,0,1,"9,378"
Washington,,Pullman,0,1,1,0,0,0,1,0,1,0,"33,456"
Washington,,Puyallup,2,1,0,0,0,0,1,2,0,0,"40,167"
Washington,,Redmond,2,5,0,0,0,0,0,1,0,5,"61,893"
Washington,,Renton,5,1,2,0,0,0,0,4,2,2,"101,908"
Washington,,Richland,2,0,0,0,0,0,0,0,1,1,"55,475"
Washington,,Sammamish,5,1,0,0,1,0,0,0,6,1,"53,387"
Washington,,Seattle,64,12,33,0,0,9,30,27,33,28,"700,313"
Washington,,Snohomish,1,0,0,0,0,0,0,0,1,0,"9,773"
Washington,,Spokane,6,1,1,0,0,0,1,2,,5,"214,028"
Washington,,Spokane Valley,8,1,1,0,0,0,2,1,1,6,"95,923"
Washington,,Stanwood,1,0,0,0,0,0,0,0,0,1,"6,888"
Washington,,Tacoma,4,0,5,0,0,0,2,2,3,2,"209,914"
Washington,,Tenino,1,0,0,0,0,0,0,0,1,0,"1,761"
Washington,,Tukwila,1,0,0,0,0,0,1,0,0,0,"20,195"
Washington,,Vancouver,4,0,0,0,0,0,0,4,0,0,"174,912"
Washington,,Walla Walla,6,0,0,1,0,0,4,2,0,1,"32,326"
Washington,,White Salmon,2,0,0,0,0,0,1,1,0,0,"2,364"
Washington,,Woodinville,0,1,0,0,0,0,0,0,1,0,"11,953"
Washington,,Yakima,3,1,1,0,0,0,0,2,1,2,"94,111"
Washington,Universities and Colleges,,3,1,4,0,1,1,,,,,
Washington,,Eastern Washington University,0,0,1,0,0,0,1,0,0,0,"12,361"
Washington,,Evergreen State College,0,0,1,0,0,1,1,1,0,0,"4,190"
Washington,,University of Washington,1,1,1,0,1,0,0,2,1,1,"45,408"
Washington,,"Washington State University, Pullman",1,0,0,0,0,0,1,0,0,0,"29,686"
Washington,,Western Washington University,1,0,1,0,0,0,0,0,0,2,"15,332"
Washington,Metropolitan Counties,,41,8,7,0,0,1,,,,,
Washington,,Clark,1,0,0,0,0,0,0,0,0,1,
Washington,,Cowlitz,2,1,2,0,0,0,1,0,3,1,
Washington,,King,11,2,1,0,0,0,2,4,4,4,
Washington,,Pierce,10,0,1,0,0,0,3,2,0,6,
Washington,,Skagit,0,0,0,0,0,1,0,1,0,0,
Washington,,Snohomish,4,2,0,0,0,0,2,2,1,1,
Washington,,Spokane,1,0,0,0,0,0,0,0,0,1,
Washington,,Walla Walla,0,1,0,0,0,0,0,0,1,0,
Washington,,Whatcom,8,2,3,0,0,0,5,3,3,2,
Washington,,Yakima,4,0,0,0,0,0,0,1,1,2,
Washington,Nonmetropolitan Counties,,3,1,0,0,0,1,,,,,
Washington,,Grays Harbor,1,0,0,0,0,0,1,0,0,0,
Washington,,Island,1,0,0,0,0,0,0,0,0,1,
Washington,,Lewis,1,0,0,0,0,0,0,0,1,0,
Washington,,Mason,0,1,0,0,0,0,0,0,1,0,
Washington,,San Juan,0,0,0,0,0,1,0,0,0,1,
Washington,Tribal Agencies,,1,0,0,0,0,0,,,,,
Washington,,Lummi Tribal,1,0,0,0,0,0,0,0,0,1,
Washington,Other Agencies,,1,0,0,0,0,0,,,,,
Washington,,Port of Seattle,1,0,0,0,0,0,1,0,0,0,
West Virginia,Total,,30,1,7,3,0,0,,,,,
West Virginia,Cities,,20,1,6,2,0,0,,,,,
West Virginia,,Beckley,1,0,0,0,0,0,0,0,1,0,"16,940"
West Virginia,,Buckhannon,1,0,0,0,0,0,0,0,0,1,"5,662"
West Virginia,,Charleston,10,1,4,0,0,0,4,5,4,2,"49,429"
West Virginia,,Fairmont,0,0,0,1,0,0,1,0,0,0,"18,733"
West Virginia,,Fayetteville,2,0,0,0,0,0,1,1,0,0,"2,885"
West Virginia,,Huntington,0,0,1,1,0,0,1,1,0,0,"48,540"
West Virginia,,Moundsville,1,0,0,0,0,0,1,0,0,0,"8,644"
West Virginia,,Oak Hill,2,0,0,0,0,0,0,1,1,0,"8,104"
West Virginia,,Parkersburg,0,0,1,0,0,0,1,0,0,0,"30,913"
West Virginia,,Philippi,1,0,0,0,0,0,0,0,1,0,"3,320"
West Virginia,,Ranson,1,0,0,0,0,0,0,1,0,,"5,053"
West Virginia,,Wheeling,1,0,0,0,0,0,0,1,0,0,"27,486"
West Virginia,Metropolitan Counties,,7,0,1,1,0,0,,,,,
West Virginia,,Berkeley,1,0,0,0,0,0,0,0,1,0,
West Virginia,,Brooke,1,0,0,0,0,0,0,0,0,1,
West Virginia,,Cabell,1,0,0,0,0,0,0,0,0,1,
West Virginia,,Hancock,2,0,0,0,0,0,1,1,0,0,
West Virginia,,Jefferson,1,0,0,0,0,0,0,0,0,1,
West Virginia,,Kanawha,1,0,1,1,0,0,1,1,1,0,
West Virginia,Nonmetropolitan Counties,,3,0,0,0,0,0,,,,,
West Virginia,,Mason,3,0,0,0,0,0,0,0,2,1,
Wisconsin,Total,,22,8,3,0,0,1,,,,,
Wisconsin,Cities,,18,7,3,0,0,1,,,,,
Wisconsin,,Appleton,1,0,0,0,0,0,1,0,0,0,"74,439"
Wisconsin,,Cross Plains,0,0,1,0,0,0,1,0,0,0,"4,072"
Wisconsin,,Fox Valley Metro,1,0,0,0,0,0,0,0,1,0,"21,515"
Wisconsin,,Green Bay,1,0,0,0,0,0,1,0,0,0,"105,452"
Wisconsin,,Hudson,0,0,1,0,0,0,0,0,0,1,"13,740"
Wisconsin,,Janesville,1,0,0,0,0,0,0,1,0,0,"64,234"
Wisconsin,,La Crosse,1,0,0,0,0,0,0,1,0,0,"52,498"
Wisconsin,,Madison,8,7,0,0,0,0,0,8,2,5,"252,136"
Wisconsin,,Manitowoc,1,0,0,0,0,0,0,1,0,0,"32,877"
Wisconsin,,Milwaukee,0,0,1,0,0,1,0,1,1,0,"600,193"
Wisconsin,,New Richmond,1,0,0,0,0,0,0,0,1,0,"8,913"
Wisconsin,,Onalaska,1,0,0,0,0,0,0,1,0,0,"18,600"
Wisconsin,,Osceola,1,0,0,0,0,0,0,0,0,1,"2,502"
Wisconsin,,Stoughton,1,0,0,0,0,0,0,0,0,1,"13,148"
Wisconsin,Metropolitan Counties,,3,1,0,0,0,0,,,,,
Wisconsin,,Fond du Lac,2,0,0,0,0,0,1,0,0,1,
Wisconsin,,Outagamie,1,0,0,0,0,0,0,0,1,0,
Wisconsin,,St. Croix,0,1,0,0,0,0,0,0,0,1,
Wisconsin,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
Wisconsin,,Rusk,1,0,0,0,0,0,0,0,1,0,
Wyoming,Total,,3,0,0,0,0,0,,,,,
Wyoming,Cities,,3,0,0,0,0,0,,,,,
Wyoming,,Gillette,3,0,0,0,0,0,0,2,0,1,"33,218"
